_id,_deleted,quote_id,user,email_address,billing_account,order_time,order_time_et,last_history_status,last_history_time,due_date,due_date_et,original_due_date,ship_date,min_cancelled_et,quote_source,is_manually_quoted,is_manually_quoted_type,coupon,selected_price_tier,order_total_price_bin,order_total_price_bin_sales,order_total_quantity_bin,customer_flag,customer_flag_aggregated,quoter_customer_flag,quote_rank_customer,quote_rank_account,order_rank_customer,order_rank_account,is_quote_reorder,quote_reorder_count,days_since_last_order,months_since_last_order,contains_fab5_process,contains_sheet_cutting_process,is_fully_outsourced,is_fully_shipped,is_unproven,order_ship_status,asana_late_shipment_category,has_new_processes,has_rma_job,payment_type,subtotal,total,total_etl,bookings,bookings_with_shipping,cancelled_part_bookings,line_items_discount_total,line_items_shipping_total,line_items_tax,lead_time_days,part_count,total_order_quantity,total_quantity_unproven,days_from_quote_to_order,shipping_method,shipping_address_country,shipping_address_country_code,shipping_address_state,shipping_address_city
ORD00016033,False,QT000085765,USR0024550,user24550@example.com,ACC000018,2024-08-21,,completed,,2024-09-02,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,10,5,True,False,False,True,False,On Time,,False,False,credit_card,22378.94,24865.49,24865.49,24865.49,26108.76,0,1243.27,745.96,1989.24,10,11,26,0,1,standard,US,US,CA,San Francisco
ORD00016034,False,QT000085767,USR0024550,user24550@example.com,ACC000018,2025-07-16,,completed,,2025-07-30,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,113,0,True,False,False,True,False,On Time,,False,False,credit_card,21381.91,23757.68,23757.68,23757.68,24945.56,0,1187.88,712.73,1900.61,10,1,47,0,11,standard,US,US,CA,San Francisco
ORD00016035,False,QT000085768,USR0024550,user24550@example.com,ACC000018,2023-11-22,,completed,,2023-12-16,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,89,2,False,False,False,True,False,On Time,,False,False,credit_card,12617.71,14019.67,14019.67,14019.67,14720.66,0,700.98,420.59,1121.57,14,6,34,0,13,standard,US,US,CA,San Francisco
ORD00016036,False,QT000085769,USR0024550,user24550@example.com,ACC000018,2023-08-31,,completed,,2023-09-18,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,154,9,True,False,False,True,False,On Time,,False,False,credit_card,19680.87,21867.63,21867.63,21867.63,22961.01,0,1093.38,656.03,1749.41,24,7,43,0,1,standard,US,US,CA,San Francisco
ORD00016037,False,QT000085779,USR0024552,user24552@example.com,ACC001020,2024-12-15,,completed,,2024-12-28,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,26,9,True,False,False,True,False,On Time,,False,False,credit_card,586.72,651.91,651.91,651.91,684.51,0,32.6,19.56,52.15,26,1,36,0,2,standard,US,US,CA,San Francisco
ORD00016038,False,QT000085784,USR0024553,user24553@example.com,ACC000419,2023-05-29,,completed,,2023-06-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,77,11,True,False,False,True,False,On Time,,False,False,po,1352.1,1502.33,1502.33,1502.33,1577.44,0,75.12,45.07,120.19,6,3,21,0,1,standard,US,US,CA,San Francisco
ORD00016039,False,QT000085785,USR0024554,user24554@example.com,ACC000937,2022-07-22,,completed,,2022-07-30,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,76,1,False,True,False,False,False,On Time,,False,False,po,7823.1,8692.34,8692.34,8692.34,9126.95,0,434.62,260.77,695.39,27,6,39,0,4,standard,US,US,CA,San Francisco
ORD00016040,False,QT000085787,USR0024554,user24554@example.com,ACC000937,2023-11-06,,completed,,2023-11-17,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,75,10,True,False,False,True,False,Early,,False,False,credit_card,6396.4,7107.11,7107.11,7107.11,7462.47,0,355.36,213.21,568.57,27,4,30,0,9,standard,US,US,CA,San Francisco
ORD00016041,False,QT000085795,USR0024555,user24555@example.com,ACC000915,2022-07-25,,completed,,2022-08-15,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,80,9,True,True,False,True,False,On Time,,False,False,net30,701.63,779.59,779.59,779.59,818.57,0,38.98,23.39,62.37,12,3,10,0,1,standard,US,US,CA,San Francisco
ORD00016042,False,QT000085799,USR0024556,user24556@example.com,ACC000209,2022-07-09,,completed,,2022-07-28,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,78,8,False,False,False,True,False,Late,,False,False,credit_card,2840.27,3155.86,3155.86,3155.86,3313.65,0,157.79,94.68,252.47,14,6,38,0,5,standard,US,US,CA,San Francisco
ORD00016043,False,QT000085800,USR0024556,user24556@example.com,ACC000209,2025-03-06,,completed,,2025-03-24,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,173,5,True,False,False,True,False,Late,,False,False,credit_card,2424.41,2693.79,2693.79,2693.79,2828.48,0,134.69,80.81,215.5,13,3,39,0,12,standard,US,US,CA,San Francisco
ORD00016044,False,QT000085802,USR0024556,user24556@example.com,ACC000209,2024-06-28,,completed,,2024-07-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,7,8,True,True,False,True,False,On Time,,False,False,net30,2739.24,3043.6,3043.6,3043.6,3195.78,0,152.18,91.31,243.49,20,9,44,0,13,standard,US,US,CA,San Francisco
ORD00016045,False,QT000085805,USR0024558,user24558@example.com,ACC000851,2025-01-03,,completed,,2025-01-17,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,60,10,False,False,False,True,False,On Time,,False,False,po,6424.53,7138.37,7138.37,7138.37,7495.28,0,356.92,214.15,571.07,9,7,49,0,10,standard,US,US,CA,San Francisco
ORD00016046,False,QT000085809,USR0024558,user24558@example.com,ACC000851,2024-07-13,,completed,,2024-08-04,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,154,11,True,False,False,False,False,On Time,,False,False,credit_card,6852.48,7613.86,7613.86,7613.86,7994.56,0,380.69,228.42,609.11,26,1,30,0,6,standard,US,US,CA,San Francisco
ORD00016047,False,QT000085810,USR0024559,user24559@example.com,ACC000097,2024-07-12,,completed,,2024-07-25,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,39,0,True,False,False,True,False,On Time,,False,False,net30,4528.86,5032.07,5032.07,5032.07,5283.67,0,251.6,150.96,402.57,24,5,43,0,7,standard,CA,CA,CA,San Francisco
ORD00016048,False,QT000085816,USR0024561,user24561@example.com,ACC003018,2023-08-27,,completed,,2023-09-14,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,173,4,False,False,False,True,False,On Time,,False,False,credit_card,3651.82,4057.57,4057.57,4057.57,4260.45,0,202.88,121.73,324.61,29,7,5,0,13,standard,UK,UK,CA,San Francisco
ORD00016049,False,QT000085828,USR0024563,user24563@example.com,ACC002840,2025-04-20,,completed,,2025-04-29,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,34,10,True,False,False,True,False,On Time,,False,False,credit_card,15284.41,16982.67,16982.67,16982.67,17831.81,0,849.13,509.48,1358.61,12,5,46,0,11,standard,US,US,CA,San Francisco
ORD00016050,False,QT000085834,USR0024564,user24564@example.com,ACC000520,2022-10-10,,completed,,2022-11-01,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,120,4,True,True,False,True,False,Late,,False,False,net30,911.33,1012.59,1012.59,1012.59,1063.22,0,50.63,30.38,81.01,26,9,15,0,11,standard,CA,CA,CA,San Francisco
ORD00016051,False,QT000085839,USR0024566,user24566@example.com,ACC001704,2024-12-08,,completed,,2024-12-26,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,27,1,False,False,False,True,False,Early,,False,False,credit_card,1753.58,1948.42,1948.42,1948.42,2045.84,0,97.42,58.45,155.87,24,11,5,0,7,standard,AU,AU,CA,San Francisco
ORD00016052,False,QT000085843,USR0024567,user24567@example.com,ACC002713,2023-09-18,,completed,,2023-10-15,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,156,6,False,True,False,True,False,On Time,,False,False,po,4195.12,4661.24,4661.24,4661.24,4894.31,0,233.06,139.84,372.9,23,2,38,0,2,standard,US,US,CA,San Francisco
ORD00016053,False,QT000085848,USR0024568,user24568@example.com,ACC000223,2022-09-03,,completed,,2022-09-18,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,61,1,True,True,False,True,False,Late,,False,False,po,1021.57,1135.08,1135.08,1135.08,1191.83,0,56.75,34.05,90.81,10,4,1,0,7,standard,CA,CA,CA,San Francisco
ORD00016054,False,QT000085861,USR0024571,user24571@example.com,ACC000210,2022-07-24,,completed,,2022-08-10,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,41,11,False,False,False,True,False,On Time,,False,False,net30,14982.73,16647.47,16647.47,16647.47,17479.85,0,832.37,499.42,1331.8,26,10,23,0,10,standard,US,US,CA,San Francisco
ORD00016055,False,QT000085864,USR0024571,user24571@example.com,ACC000210,2023-09-08,,completed,,2023-09-14,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,10,9,False,False,False,True,False,Late,,False,False,credit_card,7634.84,8483.15,8483.15,8483.15,8907.31,0,424.16,254.49,678.65,22,4,39,0,10,standard,US,US,CA,San Francisco
ORD00016056,False,QT000085870,USR0024572,user24572@example.com,ACC000529,2022-11-02,,completed,,2022-11-11,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,8,10,True,False,False,True,False,On Time,,False,False,credit_card,4585.87,5095.41,5095.41,5095.41,5350.18,0,254.77,152.86,407.63,22,5,45,0,3,standard,US,US,CA,San Francisco
ORD00016057,False,QT000085871,USR0024572,user24572@example.com,ACC000529,2023-01-15,,completed,,2023-01-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,116,9,False,False,False,False,False,Early,,False,False,credit_card,4353.5,4837.22,4837.22,4837.22,5079.08,0,241.86,145.12,386.98,17,11,40,0,1,standard,US,US,CA,San Francisco
ORD00016058,False,QT000085874,USR0024574,user24574@example.com,ACC002520,2023-10-11,,completed,,2023-10-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,41,3,False,False,True,True,False,On Time,,False,False,net30,4663.79,5181.98,5181.98,5181.98,5441.08,0,259.1,155.46,414.56,9,3,5,0,13,standard,US,US,CA,San Francisco
ORD00016059,False,QT000085891,USR0024576,user24576@example.com,ACC002216,2023-07-05,,completed,,2023-07-18,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,172,4,False,True,False,True,False,On Time,,False,False,credit_card,5084.62,5649.58,5649.58,5649.58,5932.06,0,282.48,169.49,451.97,18,8,3,0,4,standard,US,US,CA,San Francisco
ORD00016060,False,QT000085896,USR0024577,user24577@example.com,ACC002080,2024-06-08,,completed,,2024-06-25,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,40,4,True,True,False,True,False,On Time,,False,False,credit_card,1992.73,2214.14,2214.14,2214.14,2324.85,0,110.71,66.42,177.13,8,6,11,0,7,standard,US,US,CA,San Francisco
ORD00016061,False,QT000085906,USR0024579,user24579@example.com,ACC000745,2023-02-22,,completed,,2023-03-07,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,42,8,False,False,False,False,False,On Time,,False,False,net30,2075.88,2306.53,2306.53,2306.53,2421.86,0,115.33,69.2,184.52,16,4,3,0,7,standard,US,US,CA,San Francisco
ORD00016062,False,QT000085909,USR0024580,user24580@example.com,ACC002880,2023-06-05,,completed,,2023-06-26,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,48,10,False,False,False,True,False,On Time,,False,False,credit_card,3320.54,3689.48,3689.48,3689.48,3873.96,0,184.47,110.68,295.16,15,6,17,0,10,standard,US,US,CA,San Francisco
ORD00016063,False,QT000085913,USR0024580,user24580@example.com,ACC002880,2025-01-09,,completed,,2025-01-25,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,81,0,False,False,False,True,False,Late,,False,False,net30,90.0,100.0,100.0,100.0,105.0,0,5.0,3.0,8.0,18,2,20,0,5,standard,US,US,CA,San Francisco
ORD00016064,False,QT000085923,USR0024584,user24584@example.com,ACC002263,2022-11-10,,completed,,2022-11-14,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,119,5,False,False,False,False,False,On Time,,False,False,credit_card,5141.48,5712.76,5712.76,5712.76,5998.39,0,285.64,171.38,457.02,8,10,12,0,13,standard,US,US,CA,San Francisco
ORD00016065,False,QT000085929,USR0024586,user24586@example.com,ACC003062,2023-12-05,,completed,,2023-12-23,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,133,5,False,False,False,True,False,Late,,False,False,credit_card,2859.81,3177.57,3177.57,3177.57,3336.45,0,158.88,95.33,254.21,21,11,24,0,10,standard,US,US,CA,San Francisco
ORD00016066,False,QT000085932,USR0024587,user24587@example.com,ACC001689,2023-11-05,,completed,,2023-11-28,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,135,2,False,True,False,True,False,Late,,False,False,credit_card,2895.01,3216.68,3216.68,3216.68,3377.52,0,160.83,96.5,257.33,13,1,3,0,8,standard,US,US,CA,San Francisco
ORD00016067,False,QT000085933,USR0024587,user24587@example.com,ACC001689,2023-02-25,,completed,,2023-03-13,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,60,2,False,False,False,False,True,Late,,False,False,credit_card,1350.24,1500.27,1500.27,1500.27,1575.28,0,75.01,45.01,120.02,20,7,31,0,5,standard,US,US,CA,San Francisco
ORD00016068,False,QT000085941,USR0024589,user24589@example.com,ACC002559,2023-03-08,,completed,,2023-03-18,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,68,11,False,False,False,False,False,On Time,,False,False,net30,2676.28,2973.65,2973.65,2973.65,3122.33,0,148.68,89.21,237.89,6,9,24,0,7,standard,US,US,CA,San Francisco
ORD00016069,False,QT000085942,USR0024589,user24589@example.com,ACC002559,2025-07-20,,completed,,2025-08-05,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,117,11,False,False,False,True,False,Late,,False,False,credit_card,4745.28,5272.53,5272.53,5272.53,5536.16,0,263.63,158.18,421.8,5,5,2,0,12,standard,US,US,CA,San Francisco
ORD00016070,False,QT000085947,USR0024590,user24590@example.com,ACC000046,2024-09-30,,completed,,2024-10-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,38,7,False,True,False,True,False,Late,,False,False,po,1706.96,1896.62,1896.62,1896.62,1991.45,0,94.83,56.9,151.73,5,10,25,0,13,standard,UK,UK,CA,San Francisco
ORD00016071,False,QT000085950,USR0024592,user24592@example.com,ACC002488,2024-05-30,,completed,,2024-06-15,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,115,9,False,True,False,True,False,Late,,False,False,net30,2700.32,3000.36,3000.36,3000.36,3150.37,0,150.02,90.01,240.03,22,2,35,0,9,standard,UK,UK,CA,San Francisco
ORD00016072,False,QT000085967,USR0024598,user24598@example.com,ACC000631,2022-07-22,,completed,,2022-08-13,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,19,3,False,True,False,True,False,On Time,,False,False,credit_card,22066.75,24518.61,24518.61,24518.61,25744.54,0,1225.93,735.56,1961.49,20,1,24,0,3,standard,US,US,CA,San Francisco
ORD00016073,False,QT000085971,USR0024599,user24599@example.com,ACC002203,2024-10-30,,completed,,2024-11-24,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,58,3,False,False,False,False,False,On Time,,False,False,net30,6064.04,6737.83,6737.83,6737.83,7074.72,0,336.89,202.13,539.03,16,1,23,0,4,standard,US,US,CA,San Francisco
ORD00016074,False,QT000085976,USR0024600,user24600@example.com,ACC000490,2024-06-06,,completed,,2024-06-28,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,36,8,False,False,False,True,False,On Time,,False,False,net30,15302.54,17002.82,17002.82,17002.82,17852.97,0,850.14,510.08,1360.23,8,4,4,0,5,standard,UK,UK,CA,San Francisco
ORD00016075,False,QT000085977,USR0024600,user24600@example.com,ACC000490,2023-10-17,,completed,,2023-10-20,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,107,5,False,False,False,True,False,On Time,,False,False,net30,8752.47,9724.97,9724.97,9724.97,10211.22,0,486.25,291.75,778.0,18,2,2,0,3,standard,UK,UK,CA,San Francisco
ORD00016076,False,QT000085984,USR0024602,user24602@example.com,ACC000529,2024-11-05,,completed,,2024-11-25,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,169,3,False,False,False,False,False,Late,,False,False,credit_card,2372.88,2636.54,2636.54,2636.54,2768.36,0,131.83,79.1,210.92,25,7,13,0,3,standard,US,US,CA,San Francisco
ORD00016077,False,QT000085987,USR0024603,user24603@example.com,ACC001049,2023-12-24,,completed,,2024-01-03,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,179,1,False,True,False,True,False,On Time,,False,False,po,3001.32,3334.8,3334.8,3334.8,3501.54,0,166.74,100.04,266.78,22,5,42,0,7,standard,CA,CA,CA,San Francisco
ORD00016078,False,QT000085994,USR0024604,user24604@example.com,ACC001582,2024-03-29,,completed,,2024-04-07,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,137,0,True,False,False,True,False,Late,,False,False,net30,2671.38,2968.2,2968.2,2968.2,3116.61,0,148.41,89.05,237.46,21,11,11,0,9,standard,US,US,CA,San Francisco
ORD00016079,False,QT000085996,USR0024605,user24605@example.com,ACC000505,2022-12-05,,completed,,2022-12-21,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,71,3,False,False,False,True,False,Late,,False,False,net30,27674.52,30749.46,30749.46,30749.46,32286.94,0,1537.47,922.48,2459.96,5,5,39,0,4,standard,US,US,CA,San Francisco
ORD00016080,False,QT000085997,USR0024605,user24605@example.com,ACC000505,2022-11-05,,completed,,2022-11-16,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,53,4,False,False,False,True,False,On Time,,False,False,credit_card,16161.78,17957.54,17957.54,17957.54,18855.41,0,897.88,538.73,1436.6,18,5,13,0,9,standard,US,US,CA,San Francisco
ORD00016081,False,QT000086000,USR0024605,user24605@example.com,ACC000505,2022-08-10,,completed,,2022-08-23,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,55,6,True,True,False,False,False,On Time,,False,False,credit_card,26943.84,29937.6,29937.6,29937.6,31434.48,0,1496.88,898.13,2395.01,24,3,44,0,13,standard,US,US,CA,San Francisco
ORD00016082,False,QT000086004,USR0024606,user24606@example.com,ACC002482,2025-03-24,,completed,,2025-03-27,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,101,2,False,True,False,True,False,On Time,,False,False,credit_card,5351.85,5946.49,5946.49,5946.49,6243.82,0,297.32,178.39,475.72,12,10,42,0,7,standard,UK,UK,CA,San Francisco
ORD00016083,False,QT000086030,USR0024613,user24613@example.com,ACC001957,2025-07-03,,completed,,2025-07-14,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,101,8,True,False,False,True,False,On Time,,False,False,credit_card,5975.03,6638.93,6638.93,6638.93,6970.87,0,331.95,199.17,531.11,17,8,7,0,5,standard,US,US,CA,San Francisco
ORD00016084,False,QT000086034,USR0024616,user24616@example.com,ACC000735,2024-06-26,,completed,,2024-07-11,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,72,9,False,False,False,True,False,Early,,False,False,net30,9858.24,10953.6,10953.6,10953.6,11501.28,0,547.68,328.61,876.29,16,11,44,0,12,standard,US,US,CA,San Francisco
ORD00016085,False,QT000086040,USR0024619,user24619@example.com,ACC002358,2024-06-23,,completed,,2024-07-16,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,148,11,False,False,False,False,True,Late,,False,False,credit_card,793.35,881.5,881.5,881.5,925.57,0,44.07,26.44,70.52,11,2,28,0,9,standard,US,US,CA,San Francisco
ORD00016086,False,QT000086041,USR0024619,user24619@example.com,ACC002358,2024-09-15,,completed,,2024-10-04,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,142,5,False,False,False,True,False,On Time,,False,False,credit_card,1054.77,1171.97,1171.97,1171.97,1230.56,0,58.6,35.16,93.76,26,6,6,0,11,standard,US,US,CA,San Francisco
ORD00016087,False,QT000086046,USR0024621,user24621@example.com,ACC001283,2023-06-26,,completed,,2023-07-02,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,111,0,False,False,False,True,False,On Time,,False,False,credit_card,2294.54,2549.49,2549.49,2549.49,2676.96,0,127.47,76.48,203.96,19,2,48,0,12,standard,AU,AU,CA,San Francisco
ORD00016088,False,QT000086047,USR0024621,user24621@example.com,ACC001283,2024-11-08,,completed,,2024-11-26,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,110,9,False,False,False,True,False,Early,,False,False,net30,1582.62,1758.47,1758.47,1758.47,1846.39,0,87.92,52.75,140.68,29,9,43,0,10,standard,AU,AU,CA,San Francisco
ORD00016089,False,QT000086052,USR0024622,user24622@example.com,ACC002266,2023-06-01,,completed,,2023-06-16,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,109,10,False,False,False,True,False,On Time,,False,False,credit_card,13666.43,15184.92,15184.92,15184.92,15944.17,0,759.25,455.55,1214.79,8,3,34,0,6,standard,US,US,CA,San Francisco
ORD00016090,False,QT000086058,USR0024624,user24624@example.com,ACC002921,2023-02-11,,completed,,2023-02-22,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,70,6,True,False,False,True,False,On Time,,False,False,credit_card,4971.69,5524.1,5524.1,5524.1,5800.3,0,276.2,165.72,441.93,29,8,22,0,6,standard,US,US,CA,San Francisco
ORD00016091,False,QT000086059,USR0024624,user24624@example.com,ACC002921,2024-09-26,,completed,,2024-10-20,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,99,8,False,True,False,True,False,On Time,,False,False,credit_card,862.28,958.09,958.09,958.09,1006.0,0,47.9,28.74,76.65,26,4,39,0,5,standard,US,US,CA,San Francisco
ORD00016092,False,QT000086063,USR0024625,user24625@example.com,ACC000967,2025-04-10,,completed,,2025-05-08,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,81,8,False,False,False,True,False,Late,,False,False,net30,4721.57,5246.18,5246.18,5246.18,5508.49,0,262.31,157.39,419.69,24,10,38,0,7,standard,AU,AU,CA,San Francisco
ORD00016093,False,QT000086069,USR0024627,user24627@example.com,ACC000019,2023-05-14,,completed,,2023-05-25,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,150,5,False,False,False,True,False,On Time,,False,False,net30,2566.23,2851.37,2851.37,2851.37,2993.93,0,142.57,85.54,228.11,25,10,34,0,10,standard,AU,AU,CA,San Francisco
ORD00016094,False,QT000086070,USR0024628,user24628@example.com,ACC000499,2025-02-19,,completed,,2025-03-05,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,112,9,False,False,False,True,False,On Time,,False,False,po,1741.46,1934.96,1934.96,1934.96,2031.71,0,96.75,58.05,154.8,20,7,37,0,5,standard,UK,UK,CA,San Francisco
ORD00016095,False,QT000086079,USR0024631,user24631@example.com,ACC001877,2022-06-08,,completed,,2022-06-16,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,135,4,False,True,False,True,False,On Time,,False,False,credit_card,4531.82,5035.35,5035.35,5035.35,5287.12,0,251.77,151.06,402.83,23,1,26,0,4,standard,CA,CA,CA,San Francisco
ORD00016096,False,QT000086081,USR0024631,user24631@example.com,ACC001877,2023-07-20,,completed,,2023-08-07,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,110,6,False,True,True,True,False,Late,,False,False,credit_card,6761.59,7512.88,7512.88,7512.88,7888.53,0,375.64,225.39,601.03,6,11,28,0,2,standard,CA,CA,CA,San Francisco
ORD00016097,False,QT000086091,USR0024634,user24634@example.com,ACC002758,2024-12-10,,completed,,2024-12-18,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,54,0,True,True,False,False,False,On Time,,False,False,credit_card,12562.19,13957.99,13957.99,13957.99,14655.88,0,697.9,418.74,1116.64,13,2,32,0,7,standard,IN,IN,CA,San Francisco
ORD00016098,False,QT000086101,USR0024638,user24638@example.com,ACC002065,2025-06-29,,completed,,2025-07-06,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,159,2,False,False,False,False,False,On Time,,False,False,net30,827.06,918.96,918.96,918.96,964.91,0,45.95,27.57,73.52,19,4,45,0,7,standard,UK,UK,CA,San Francisco
ORD00016099,False,QT000086102,USR0024638,user24638@example.com,ACC002065,2025-08-20,,completed,,2025-08-30,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,151,11,False,False,True,True,False,Late,,False,False,credit_card,1085.86,1206.51,1206.51,1206.51,1266.84,0,60.33,36.2,96.52,17,9,42,0,11,standard,UK,UK,CA,San Francisco
ORD00016100,False,QT000086105,USR0024639,user24639@example.com,ACC001523,2024-02-21,,completed,,2024-03-13,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,True,0,63,4,False,False,False,True,False,Late,,False,False,net30,10974.56,12193.96,12193.96,12193.96,12803.66,0,609.7,365.82,975.52,8,2,35,0,4,standard,US,US,CA,San Francisco
ORD00016101,False,QT000086107,USR0024640,user24640@example.com,ACC002986,2024-05-02,,completed,,2024-05-09,,,,,instant_quote,False,,,standard,$1k-$5k,,1-10,returning,returning,,1,1,1,1,False,0,80,4,False,False,False,True,False,On Time,,False,False,credit_card,8098.57,8998.42,8998.42,8998.42,9448.34,0,449.92,269.95,719.87,28,5,41,0,10,standard,US,US,CA,San Francisco
