_id,_constructed,_updated,_deleted,email_address,billing_email_address,email_address_verified,email_flag,full_name,first_name,last_name,account,company,erp_company_name,phone_number,current_customer_flag,total_quotes,total_bookings,total_orders,is_instant_quote_user,is_instant_quote_customer_user,is_active_teamspace_user,is_created_teamspace_user,is_partner_user,is_staff_user,is_excluded_user,is_instant_quote_funnel_user,tax_exempt,signup_date,first_quote_time,first_quote_time_et,last_quote_time,last_quote_time_et,first_order_time,first_order_time_et,last_order_time,last_order_time_et,accepted_teamspace_invitation_at,min_teamspace_created_at
USR0017364,2025-06-25,2025-08-06,False,user17364@example.com,billing17364@example.com,True,PERSONAL_EMAIL,User 17364,First17364,Last17364,ACC002047,Company 2047,Company 2047,+15550017364,True,17,10,6,True,True,True,False,False,False,False,False,False,2025-06-25,,,,,,,,,,
USR0017365,2022-08-06,2022-08-15,False,user17365@example.com,billing17365@example.com,True,PERSONAL_EMAIL,User 17365,First17365,Last17365,ACC002595,Company 2595,Company 2595,+15550017365,True,8,4,5,True,False,False,False,False,False,False,False,False,2022-08-06,,,,,,,,,,
USR0017366,2022-10-09,2022-10-11,False,user17366@example.com,billing17366@example.com,True,PERSONAL_EMAIL,User 17366,First17366,Last17366,ACC001324,Company 1324,Company 1324,+15550017366,False,0,11,1,True,False,False,False,False,False,False,False,False,2022-10-09,,,,,,,,,,
USR0017367,2025-01-26,2025-02-16,False,user17367@example.com,billing17367@example.com,True,PERSONAL_EMAIL,User 17367,First17367,Last17367,ACC000297,Company 297,Company 297,+15550017367,False,18,5,9,True,False,True,False,False,False,False,False,False,2025-01-26,,,,,,,,,,
USR0017368,2022-04-04,2022-06-07,False,user17368@example.com,billing17368@example.com,False,COMPANY_EMAIL,User 17368,First17368,Last17368,ACC001907,Company 1907,Company 1907,+15550017368,False,9,10,4,False,False,False,False,False,False,False,True,False,2022-04-04,,,,,,,,,,
USR0017369,2022-03-27,2022-05-11,False,user17369@example.com,billing17369@example.com,True,COMPANY_EMAIL,User 17369,First17369,Last17369,ACC002819,Company 2819,Company 2819,+15550017369,False,2,12,8,True,True,False,False,False,False,False,False,False,2022-03-27,,,,,,,,,,
USR0017370,2020-11-26,2020-12-23,False,user17370@example.com,billing17370@example.com,True,PERSONAL_EMAIL,User 17370,First17370,Last17370,ACC001648,Company 1648,Company 1648,+15550017370,False,13,8,4,False,False,False,False,False,True,False,False,False,2020-11-26,,,,,,,,,,
USR0017371,2024-02-03,2024-02-25,False,user17371@example.com,billing17371@example.com,True,COMPANY_EMAIL,User 17371,First17371,Last17371,ACC000084,Company 84,Company 84,+15550017371,False,23,13,5,True,False,False,True,False,False,False,True,False,2024-02-03,,,,,,,,,,
USR0017372,2020-02-10,2020-04-22,False,user17372@example.com,billing17372@example.com,True,PERSONAL_EMAIL,User 17372,First17372,Last17372,ACC000256,Company 256,Company 256,+15550017372,False,5,12,8,False,False,True,False,False,False,False,True,False,2020-02-10,,,,,,,,,,
USR0017373,2021-03-28,2021-05-26,False,user17373@example.com,billing17373@example.com,True,COMPANY_EMAIL,User 17373,First17373,Last17373,ACC001632,Company 1632,Company 1632,+15550017373,False,11,6,5,False,False,False,False,False,False,False,False,False,2021-03-28,,,,,,,,,,
USR0017374,2022-05-15,2022-07-31,False,user17374@example.com,billing17374@example.com,False,COMPANY_EMAIL,User 17374,First17374,Last17374,ACC002692,Company 2692,Company 2692,+15550017374,True,24,8,2,True,True,False,False,False,False,False,False,False,2022-05-15,,,,,,,,,,
USR0017375,2022-06-17,2022-09-11,False,user17375@example.com,billing17375@example.com,True,COMPANY_EMAIL,User 17375,First17375,Last17375,ACC000182,Company 182,Company 182,+15550017375,True,10,8,1,True,False,False,False,False,False,False,True,False,2022-06-17,,,,,,,,,,
USR0017376,2020-03-20,2020-05-15,False,user17376@example.com,billing17376@example.com,True,COMPANY_EMAIL,User 17376,First17376,Last17376,ACC002354,Company 2354,Company 2354,+15550017376,True,15,1,3,True,False,True,False,False,False,False,False,False,2020-03-20,,,,,,,,,,
USR0017377,2022-12-31,2023-01-03,False,user17377@example.com,billing17377@example.com,True,COMPANY_EMAIL,User 17377,First17377,Last17377,ACC002436,Company 2436,Company 2436,+15550017377,False,14,3,6,True,False,False,False,False,False,False,True,False,2022-12-31,,,,,,,,,,
USR0017378,2025-07-04,2025-09-26,False,user17378@example.com,billing17378@example.com,True,PERSONAL_EMAIL,User 17378,First17378,Last17378,ACC000161,Company 161,Company 161,+15550017378,True,7,12,0,False,False,True,False,False,False,False,True,False,2025-07-04,,,,,,,,,,
USR0017379,2020-08-04,2020-08-15,False,user17379@example.com,billing17379@example.com,True,COMPANY_EMAIL,User 17379,First17379,Last17379,ACC000660,Company 660,Company 660,+15550017379,False,9,12,1,True,False,False,True,False,False,False,False,False,2020-08-04,,,,,,,,,,
USR0017380,2022-10-18,2022-12-20,False,user17380@example.com,billing17380@example.com,False,PERSONAL_EMAIL,User 17380,First17380,Last17380,ACC000012,Company 12,Company 12,+15550017380,False,14,13,3,False,True,False,True,False,False,False,False,False,2022-10-18,,,,,,,,,,
USR0017381,2023-04-30,2023-05-22,False,user17381@example.com,billing17381@example.com,True,COMPANY_EMAIL,User 17381,First17381,Last17381,ACC001768,Company 1768,Company 1768,+15550017381,False,7,10,2,True,True,False,False,False,False,False,False,False,2023-04-30,,,,,,,,,,
USR0017382,2021-11-01,2022-01-09,False,user17382@example.com,billing17382@example.com,True,COMPANY_EMAIL,User 17382,First17382,Last17382,ACC000546,Company 546,Company 546,+15550017382,False,9,1,5,True,False,True,True,False,False,False,False,False,2021-11-01,,,,,,,,,,
USR0017383,2023-04-03,2023-06-14,False,user17383@example.com,billing17383@example.com,False,COMPANY_EMAIL,User 17383,First17383,Last17383,ACC002863,Company 2863,Company 2863,+15550017383,True,1,11,6,False,False,True,False,False,False,False,True,False,2023-04-03,,,,,,,,,,
USR0017384,2021-12-06,2022-02-15,False,user17384@example.com,billing17384@example.com,True,COMPANY_EMAIL,User 17384,First17384,Last17384,ACC000284,Company 284,Company 284,+15550017384,False,10,3,6,True,False,True,False,False,False,False,False,False,2021-12-06,,,,,,,,,,
USR0017385,2020-11-24,2020-12-18,False,user17385@example.com,billing17385@example.com,True,COMPANY_EMAIL,User 17385,First17385,Last17385,ACC002028,Company 2028,Company 2028,+15550017385,True,10,5,2,True,False,False,False,False,False,False,False,False,2020-11-24,,,,,,,,,,
USR0017386,2024-10-04,2024-11-30,False,user17386@example.com,billing17386@example.com,True,COMPANY_EMAIL,User 17386,First17386,Last17386,ACC002458,Company 2458,Company 2458,+15550017386,True,14,2,2,False,True,False,False,False,False,False,True,False,2024-10-04,,,,,,,,,,
USR0017387,2025-08-28,2025-09-14,False,user17387@example.com,billing17387@example.com,True,COMPANY_EMAIL,User 17387,First17387,Last17387,ACC000557,Company 557,Company 557,+15550017387,False,7,14,6,True,False,False,False,False,False,False,False,True,2025-08-28,,,,,,,,,,
USR0017388,2022-03-09,2022-05-27,False,user17388@example.com,billing17388@example.com,True,PERSONAL_EMAIL,User 17388,First17388,Last17388,ACC000789,Company 789,Company 789,+15550017388,True,15,11,7,True,True,False,False,False,False,False,False,False,2022-03-09,,,,,,,,,,
USR0017389,2020-07-10,2020-07-23,False,user17389@example.com,billing17389@example.com,True,COMPANY_EMAIL,User 17389,First17389,Last17389,ACC002489,Company 2489,Company 2489,+15550017389,False,19,7,8,False,False,False,False,False,False,False,False,False,2020-07-10,,,,,,,,,,
USR0017390,2020-12-04,2021-02-17,False,user17390@example.com,billing17390@example.com,True,PERSONAL_EMAIL,User 17390,First17390,Last17390,ACC000289,Company 289,Company 289,+15550017390,False,1,2,4,True,False,False,True,False,False,False,True,False,2020-12-04,,,,,,,,,,
USR0017391,2025-01-26,2025-02-08,False,user17391@example.com,billing17391@example.com,True,COMPANY_EMAIL,User 17391,First17391,Last17391,ACC001379,Company 1379,Company 1379,+15550017391,True,2,10,4,False,False,True,False,False,False,False,False,False,2025-01-26,,,,,,,,,,
USR0017392,2024-12-27,2025-01-21,False,user17392@example.com,billing17392@example.com,False,PERSONAL_EMAIL,User 17392,First17392,Last17392,ACC000781,Company 781,Company 781,+15550017392,True,10,11,9,False,False,False,False,False,False,False,False,False,2024-12-27,,,,,,,,,,
USR0017393,2022-10-13,2022-12-16,False,user17393@example.com,billing17393@example.com,True,COMPANY_EMAIL,User 17393,First17393,Last17393,ACC000041,Company 41,Company 41,+15550017393,True,1,2,3,False,False,False,False,False,False,False,False,True,2022-10-13,,,,,,,,,,
USR0017394,2024-12-07,2025-03-03,False,user17394@example.com,billing17394@example.com,True,PERSONAL_EMAIL,User 17394,First17394,Last17394,ACC001411,Company 1411,Company 1411,+15550017394,False,12,4,2,True,False,False,False,False,False,False,True,False,2024-12-07,,,,,,,,,,
USR0017395,2021-04-05,2021-06-07,False,user17395@example.com,billing17395@example.com,False,PERSONAL_EMAIL,User 17395,First17395,Last17395,ACC001521,Company 1521,Company 1521,+15550017395,False,11,11,0,True,False,False,True,True,False,False,True,False,2021-04-05,,,,,,,,,,
USR0017396,2022-04-08,2022-05-08,False,user17396@example.com,billing17396@example.com,True,COMPANY_EMAIL,User 17396,First17396,Last17396,ACC001084,Company 1084,Company 1084,+15550017396,False,0,1,4,False,False,False,True,False,False,False,True,False,2022-04-08,,,,,,,,,,
USR0017397,2020-08-21,2020-09-18,False,user17397@example.com,billing17397@example.com,True,COMPANY_EMAIL,User 17397,First17397,Last17397,ACC002539,Company 2539,Company 2539,+15550017397,False,15,0,2,False,False,False,False,False,False,False,False,True,2020-08-21,,,,,,,,,,
USR0017398,2023-02-01,2023-03-29,False,user17398@example.com,billing17398@example.com,True,PERSONAL_EMAIL,User 17398,First17398,Last17398,ACC000300,Company 300,Company 300,+15550017398,True,13,14,4,True,False,False,False,False,False,False,True,False,2023-02-01,,,,,,,,,,
USR0017399,2023-12-18,2024-01-27,False,user17399@example.com,billing17399@example.com,True,COMPANY_EMAIL,User 17399,First17399,Last17399,ACC001343,Company 1343,Company 1343,+15550017399,True,8,12,7,False,False,False,False,False,False,False,False,False,2023-12-18,,,,,,,,,,
USR0017400,2025-06-12,2025-06-30,False,user17400@example.com,billing17400@example.com,True,COMPANY_EMAIL,User 17400,First17400,Last17400,ACC000564,Company 564,Company 564,+15550017400,True,12,13,1,False,False,False,False,False,False,False,True,True,2025-06-12,,,,,,,,,,
USR0017401,2024-04-09,2024-06-04,False,user17401@example.com,billing17401@example.com,True,PERSONAL_EMAIL,User 17401,First17401,Last17401,ACC002370,Company 2370,Company 2370,+15550017401,False,22,3,7,False,True,True,False,False,False,True,False,True,2024-04-09,,,,,,,,,,
USR0017402,2023-10-07,2023-11-15,False,user17402@example.com,billing17402@example.com,False,COMPANY_EMAIL,User 17402,First17402,Last17402,ACC001739,Company 1739,Company 1739,+15550017402,True,20,13,0,True,False,False,False,False,False,False,True,False,2023-10-07,,,,,,,,,,
USR0017403,2023-10-25,2024-01-20,False,user17403@example.com,billing17403@example.com,True,PERSONAL_EMAIL,User 17403,First17403,Last17403,ACC002204,Company 2204,Company 2204,+15550017403,False,8,0,6,False,True,False,False,False,False,False,True,False,2023-10-25,,,,,,,,,,
USR0017404,2023-07-25,2023-07-27,False,user17404@example.com,billing17404@example.com,True,COMPANY_EMAIL,User 17404,First17404,Last17404,ACC000335,Company 335,Company 335,+15550017404,True,2,14,2,False,False,False,False,False,False,False,False,False,2023-07-25,,,,,,,,,,
USR0017405,2022-05-18,2022-07-23,False,user17405@example.com,billing17405@example.com,True,COMPANY_EMAIL,User 17405,First17405,Last17405,ACC001427,Company 1427,Company 1427,+15550017405,False,9,12,8,False,False,False,True,False,False,False,False,False,2022-05-18,,,,,,,,,,
USR0017406,2022-10-31,2023-01-10,False,user17406@example.com,billing17406@example.com,True,COMPANY_EMAIL,User 17406,First17406,Last17406,ACC000158,Company 158,Company 158,+15550017406,True,3,12,2,True,False,False,False,False,False,False,False,False,2022-10-31,,,,,,,,,,
USR0017407,2020-12-23,2021-03-05,False,user17407@example.com,billing17407@example.com,True,COMPANY_EMAIL,User 17407,First17407,Last17407,ACC001010,Company 1010,Company 1010,+15550017407,False,8,13,8,False,False,False,False,False,False,False,False,False,2020-12-23,,,,,,,,,,
USR0017408,2020-02-11,2020-04-14,False,user17408@example.com,billing17408@example.com,True,COMPANY_EMAIL,User 17408,First17408,Last17408,ACC002953,Company 2953,Company 2953,+15550017408,False,11,12,1,True,False,True,False,False,False,False,False,False,2020-02-11,,,,,,,,,,
USR0017409,2024-06-21,2024-09-16,False,user17409@example.com,billing17409@example.com,True,PERSONAL_EMAIL,User 17409,First17409,Last17409,ACC002270,Company 2270,Company 2270,+15550017409,False,7,11,5,True,True,False,False,False,False,False,True,False,2024-06-21,,,,,,,,,,
USR0017410,2022-10-23,2022-11-19,False,user17410@example.com,billing17410@example.com,True,COMPANY_EMAIL,User 17410,First17410,Last17410,ACC000244,Company 244,Company 244,+15550017410,False,5,11,2,False,False,False,True,False,True,False,False,False,2022-10-23,,,,,,,,,,
USR0017411,2024-12-07,2025-01-10,False,user17411@example.com,billing17411@example.com,True,PERSONAL_EMAIL,User 17411,First17411,Last17411,ACC001152,Company 1152,Company 1152,+15550017411,True,17,12,6,True,True,True,False,False,False,False,False,False,2024-12-07,,,,,,,,,,
USR0017412,2020-09-08,2020-12-01,False,user17412@example.com,billing17412@example.com,False,COMPANY_EMAIL,User 17412,First17412,Last17412,ACC002721,Company 2721,Company 2721,+15550017412,True,16,0,6,True,False,False,False,False,False,False,True,False,2020-09-08,,,,,,,,,,
USR0017413,2022-03-21,2022-03-27,False,user17413@example.com,billing17413@example.com,True,COMPANY_EMAIL,User 17413,First17413,Last17413,ACC000531,Company 531,Company 531,+15550017413,True,23,11,5,True,False,False,False,False,False,False,False,False,2022-03-21,,,,,,,,,,
USR0017414,2021-06-16,2021-08-29,False,user17414@example.com,billing17414@example.com,True,COMPANY_EMAIL,User 17414,First17414,Last17414,ACC002365,Company 2365,Company 2365,+15550017414,False,24,11,5,False,False,False,False,False,False,False,True,False,2021-06-16,,,,,,,,,,
USR0017415,2024-10-06,2024-12-12,False,user17415@example.com,billing17415@example.com,True,COMPANY_EMAIL,User 17415,First17415,Last17415,ACC001002,Company 1002,Company 1002,+15550017415,False,20,6,9,False,False,False,False,False,False,False,True,False,2024-10-06,,,,,,,,,,
USR0017416,2022-02-18,2022-04-11,False,user17416@example.com,billing17416@example.com,True,COMPANY_EMAIL,User 17416,First17416,Last17416,ACC001490,Company 1490,Company 1490,+15550017416,False,15,10,4,False,False,True,False,False,False,False,False,False,2022-02-18,,,,,,,,,,
USR0017417,2023-08-08,2023-08-18,False,user17417@example.com,billing17417@example.com,True,COMPANY_EMAIL,User 17417,First17417,Last17417,ACC002740,Company 2740,Company 2740,+15550017417,False,11,14,2,True,False,False,True,False,False,False,True,False,2023-08-08,,,,,,,,,,
USR0017418,2020-06-23,2020-08-17,False,user17418@example.com,billing17418@example.com,False,PERSONAL_EMAIL,User 17418,First17418,Last17418,ACC002101,Company 2101,Company 2101,+15550017418,True,6,2,8,False,False,True,False,True,False,False,False,False,2020-06-23,,,,,,,,,,
USR0017419,2022-12-26,2023-02-03,False,user17419@example.com,billing17419@example.com,True,PERSONAL_EMAIL,User 17419,First17419,Last17419,ACC000885,Company 885,Company 885,+15550017419,True,7,12,9,False,False,True,False,False,False,False,False,False,2022-12-26,,,,,,,,,,
USR0017420,2022-07-02,2022-07-09,False,user17420@example.com,billing17420@example.com,True,COMPANY_EMAIL,User 17420,First17420,Last17420,ACC000027,Company 27,Company 27,+15550017420,False,6,13,0,False,True,False,True,False,False,False,True,False,2022-07-02,,,,,,,,,,
USR0017421,2023-06-17,2023-08-22,False,user17421@example.com,billing17421@example.com,True,COMPANY_EMAIL,User 17421,First17421,Last17421,ACC000734,Company 734,Company 734,+15550017421,True,20,3,4,True,False,False,False,False,False,False,True,False,2023-06-17,,,,,,,,,,
USR0017422,2023-04-25,2023-07-07,False,user17422@example.com,billing17422@example.com,True,COMPANY_EMAIL,User 17422,First17422,Last17422,ACC001305,Company 1305,Company 1305,+15550017422,False,12,12,9,True,True,False,False,False,False,False,True,False,2023-04-25,,,,,,,,,,
USR0017423,2020-08-10,2020-09-29,False,user17423@example.com,billing17423@example.com,True,COMPANY_EMAIL,User 17423,First17423,Last17423,ACC000416,Company 416,Company 416,+15550017423,True,17,0,7,False,True,True,False,False,False,False,True,False,2020-08-10,,,,,,,,,,
USR0017424,2020-04-13,2020-04-27,False,user17424@example.com,billing17424@example.com,False,COMPANY_EMAIL,User 17424,First17424,Last17424,ACC002756,Company 2756,Company 2756,+15550017424,True,2,0,8,True,False,False,False,True,False,False,False,False,2020-04-13,,,,,,,,,,
USR0017425,2020-09-16,2020-10-19,False,user17425@example.com,billing17425@example.com,True,PERSONAL_EMAIL,User 17425,First17425,Last17425,ACC000172,Company 172,Company 172,+15550017425,True,16,5,8,True,False,True,False,False,False,False,False,False,2020-09-16,,,,,,,,,,
USR0017426,2021-03-26,2021-05-13,False,user17426@example.com,billing17426@example.com,True,PERSONAL_EMAIL,User 17426,First17426,Last17426,ACC001689,Company 1689,Company 1689,+15550017426,True,10,0,9,True,False,False,False,False,False,False,False,False,2021-03-26,,,,,,,,,,
USR0017427,2024-02-12,2024-03-29,False,user17427@example.com,billing17427@example.com,False,COMPANY_EMAIL,User 17427,First17427,Last17427,ACC003052,Company 3052,Company 3052,+15550017427,False,23,10,1,True,False,False,False,False,False,False,True,False,2024-02-12,,,,,,,,,,
USR0017428,2021-07-10,2021-09-01,False,user17428@example.com,billing17428@example.com,True,PERSONAL_EMAIL,User 17428,First17428,Last17428,ACC001046,Company 1046,Company 1046,+15550017428,True,20,1,0,True,False,False,False,False,False,False,True,False,2021-07-10,,,,,,,,,,
USR0017429,2025-06-29,2025-07-21,False,user17429@example.com,billing17429@example.com,True,COMPANY_EMAIL,User 17429,First17429,Last17429,ACC001677,Company 1677,Company 1677,+15550017429,True,4,9,9,True,False,False,False,True,False,False,False,False,2025-06-29,,,,,,,,,,
USR0017430,2020-06-28,2020-09-07,False,user17430@example.com,billing17430@example.com,True,COMPANY_EMAIL,User 17430,First17430,Last17430,ACC000229,Company 229,Company 229,+15550017430,False,16,11,5,True,True,False,False,False,False,False,True,True,2020-06-28,,,,,,,,,,
USR0017431,2022-11-16,2022-11-22,False,user17431@example.com,billing17431@example.com,False,COMPANY_EMAIL,User 17431,First17431,Last17431,ACC002280,Company 2280,Company 2280,+15550017431,False,15,2,0,True,False,False,False,False,False,False,True,False,2022-11-16,,,,,,,,,,
USR0017432,2024-01-21,2024-04-18,False,user17432@example.com,billing17432@example.com,True,PERSONAL_EMAIL,User 17432,First17432,Last17432,ACC003054,Company 3054,Company 3054,+15550017432,True,16,8,6,True,False,False,False,False,False,False,True,False,2024-01-21,,,,,,,,,,
USR0017433,2020-04-21,2020-05-28,False,user17433@example.com,billing17433@example.com,True,PERSONAL_EMAIL,User 17433,First17433,Last17433,ACC002415,Company 2415,Company 2415,+15550017433,True,14,2,7,True,False,False,False,False,False,False,True,False,2020-04-21,,,,,,,,,,
USR0017434,2022-11-29,2023-02-11,False,user17434@example.com,billing17434@example.com,False,PERSONAL_EMAIL,User 17434,First17434,Last17434,ACC000466,Company 466,Company 466,+15550017434,False,3,0,8,False,False,False,False,True,False,True,False,True,2022-11-29,,,,,,,,,,
USR0017435,2020-05-20,2020-05-25,False,user17435@example.com,billing17435@example.com,True,COMPANY_EMAIL,User 17435,First17435,Last17435,ACC001100,Company 1100,Company 1100,+15550017435,False,22,14,9,True,False,False,False,False,False,False,False,False,2020-05-20,,,,,,,,,,
USR0017436,2024-06-22,2024-08-21,False,user17436@example.com,billing17436@example.com,True,COMPANY_EMAIL,User 17436,First17436,Last17436,ACC002261,Company 2261,Company 2261,+15550017436,True,12,11,7,True,False,False,False,False,False,True,False,False,2024-06-22,,,,,,,,,,
USR0017437,2022-08-24,2022-11-20,False,user17437@example.com,billing17437@example.com,True,PERSONAL_EMAIL,User 17437,First17437,Last17437,ACC002496,Company 2496,Company 2496,+15550017437,False,4,1,9,False,True,False,True,False,False,False,True,False,2022-08-24,,,,,,,,,,
USR0017438,2024-11-24,2025-02-18,False,user17438@example.com,billing17438@example.com,True,PERSONAL_EMAIL,User 17438,First17438,Last17438,ACC001260,Company 1260,Company 1260,+15550017438,False,17,0,2,True,False,False,False,False,False,False,True,False,2024-11-24,,,,,,,,,,
USR0017439,2023-09-22,2023-11-01,False,user17439@example.com,billing17439@example.com,True,PERSONAL_EMAIL,User 17439,First17439,Last17439,ACC003004,Company 3004,Company 3004,+15550017439,True,11,0,0,False,True,True,False,False,False,False,False,False,2023-09-22,,,,,,,,,,
USR0017440,2021-10-17,2021-11-19,False,user17440@example.com,billing17440@example.com,True,PERSONAL_EMAIL,User 17440,First17440,Last17440,ACC000636,Company 636,Company 636,+15550017440,True,14,10,8,True,True,False,True,False,False,False,True,False,2021-10-17,,,,,,,,,,
USR0017441,2020-11-16,2021-02-03,False,user17441@example.com,billing17441@example.com,True,COMPANY_EMAIL,User 17441,First17441,Last17441,ACC002318,Company 2318,Company 2318,+15550017441,True,0,8,7,False,False,True,False,False,False,False,False,True,2020-11-16,,,,,,,,,,
USR0017442,2020-11-23,2021-01-19,False,user17442@example.com,billing17442@example.com,True,COMPANY_EMAIL,User 17442,First17442,Last17442,ACC001551,Company 1551,Company 1551,+15550017442,True,9,10,7,True,False,False,False,False,False,False,False,False,2020-11-23,,,,,,,,,,
USR0017443,2020-03-09,2020-06-02,False,user17443@example.com,billing17443@example.com,False,COMPANY_EMAIL,User 17443,First17443,Last17443,ACC002224,Company 2224,Company 2224,+15550017443,False,1,3,1,False,False,False,False,False,False,False,True,True,2020-03-09,,,,,,,,,,
USR0017444,2021-09-13,2021-10-04,False,user17444@example.com,billing17444@example.com,True,PERSONAL_EMAIL,User 17444,First17444,Last17444,ACC001862,Company 1862,Company 1862,+15550017444,False,8,2,3,False,False,False,False,False,False,False,False,False,2021-09-13,,,,,,,,,,
USR0017445,2024-02-18,2024-03-29,False,user17445@example.com,billing17445@example.com,True,COMPANY_EMAIL,User 17445,First17445,Last17445,ACC001350,Company 1350,Company 1350,+15550017445,True,4,13,5,False,False,False,False,False,False,False,True,False,2024-02-18,,,,,,,,,,
USR0017446,2022-01-03,2022-01-31,False,user17446@example.com,billing17446@example.com,True,COMPANY_EMAIL,User 17446,First17446,Last17446,ACC002548,Company 2548,Company 2548,+15550017446,False,21,5,7,False,True,False,False,False,False,False,True,False,2022-01-03,,,,,,,,,,
USR0017447,2020-10-29,2020-12-05,False,user17447@example.com,billing17447@example.com,True,PERSONAL_EMAIL,User 17447,First17447,Last17447,ACC002629,Company 2629,Company 2629,+15550017447,False,24,11,3,False,True,False,False,False,False,False,False,False,2020-10-29,,,,,,,,,,
USR0017448,2020-06-14,2020-08-31,False,user17448@example.com,billing17448@example.com,True,COMPANY_EMAIL,User 17448,First17448,Last17448,ACC002553,Company 2553,Company 2553,+15550017448,True,21,12,0,False,False,False,False,False,False,False,False,False,2020-06-14,,,,,,,,,,
USR0017449,2022-06-25,2022-09-13,False,user17449@example.com,billing17449@example.com,True,COMPANY_EMAIL,User 17449,First17449,Last17449,ACC000277,Company 277,Company 277,+15550017449,True,10,10,6,True,False,False,False,False,False,False,True,False,2022-06-25,,,,,,,,,,
USR0017450,2021-03-10,2021-05-02,False,user17450@example.com,billing17450@example.com,True,PERSONAL_EMAIL,User 17450,First17450,Last17450,ACC001322,Company 1322,Company 1322,+15550017450,False,5,11,0,False,False,False,False,False,False,False,False,False,2021-03-10,,,,,,,,,,
USR0017451,2024-02-27,2024-03-01,False,user17451@example.com,billing17451@example.com,True,PERSONAL_EMAIL,User 17451,First17451,Last17451,ACC002342,Company 2342,Company 2342,+15550017451,True,5,0,4,True,True,True,False,False,False,False,False,False,2024-02-27,,,,,,,,,,
USR0017452,2021-11-27,2022-01-05,False,user17452@example.com,billing17452@example.com,True,PERSONAL_EMAIL,User 17452,First17452,Last17452,ACC002708,Company 2708,Company 2708,+15550017452,True,9,14,8,True,False,False,True,False,False,False,False,False,2021-11-27,,,,,,,,,,
USR0017453,2020-09-16,2020-10-29,False,user17453@example.com,billing17453@example.com,True,COMPANY_EMAIL,User 17453,First17453,Last17453,ACC001131,Company 1131,Company 1131,+15550017453,False,13,4,5,False,False,False,False,False,False,False,True,False,2020-09-16,,,,,,,,,,
USR0017454,2021-07-18,2021-09-20,False,user17454@example.com,billing17454@example.com,True,COMPANY_EMAIL,User 17454,First17454,Last17454,ACC002314,Company 2314,Company 2314,+15550017454,False,14,0,2,True,False,False,False,False,False,False,True,True,2021-07-18,,,,,,,,,,
USR0017455,2022-07-05,2022-07-29,False,user17455@example.com,billing17455@example.com,True,PERSONAL_EMAIL,User 17455,First17455,Last17455,ACC001768,Company 1768,Company 1768,+15550017455,True,20,11,1,False,False,False,False,False,False,False,False,False,2022-07-05,,,,,,,,,,
USR0017456,2020-03-18,2020-05-09,False,user17456@example.com,billing17456@example.com,True,COMPANY_EMAIL,User 17456,First17456,Last17456,ACC000689,Company 689,Company 689,+15550017456,False,16,2,2,True,False,False,False,False,False,False,True,False,2020-03-18,,,,,,,,,,
USR0017457,2020-08-18,2020-10-24,False,user17457@example.com,billing17457@example.com,True,COMPANY_EMAIL,User 17457,First17457,Last17457,ACC002790,Company 2790,Company 2790,+15550017457,False,3,4,3,True,False,False,False,False,False,False,True,False,2020-08-18,,,,,,,,,,
USR0017458,2025-06-11,2025-08-01,False,user17458@example.com,billing17458@example.com,True,PERSONAL_EMAIL,User 17458,First17458,Last17458,ACC001389,Company 1389,Company 1389,+15550017458,True,18,14,8,False,False,False,False,False,False,False,True,False,2025-06-11,,,,,,,,,,
USR0017459,2021-12-19,2022-03-04,False,user17459@example.com,billing17459@example.com,True,COMPANY_EMAIL,User 17459,First17459,Last17459,ACC001890,Company 1890,Company 1890,+15550017459,True,15,9,8,True,False,False,False,False,False,False,False,False,2021-12-19,,,,,,,,,,
USR0017460,2024-03-27,2024-04-18,False,user17460@example.com,billing17460@example.com,True,COMPANY_EMAIL,User 17460,First17460,Last17460,ACC000901,Company 901,Company 901,+15550017460,False,12,13,7,False,False,False,True,False,False,False,False,False,2024-03-27,,,,,,,,,,
USR0017461,2025-03-02,2025-04-26,False,user17461@example.com,billing17461@example.com,False,COMPANY_EMAIL,User 17461,First17461,Last17461,ACC000079,Company 79,Company 79,+15550017461,True,11,0,1,False,True,False,False,False,False,False,False,False,2025-03-02,,,,,,,,,,
USR0017462,2020-08-22,2020-10-02,False,user17462@example.com,billing17462@example.com,True,COMPANY_EMAIL,User 17462,First17462,Last17462,ACC001415,Company 1415,Company 1415,+15550017462,True,4,2,4,True,False,False,False,False,False,False,True,False,2020-08-22,,,,,,,,,,
USR0017463,2023-11-20,2023-12-26,False,user17463@example.com,billing17463@example.com,True,COMPANY_EMAIL,User 17463,First17463,Last17463,ACC002258,Company 2258,Company 2258,+15550017463,True,18,9,6,True,False,False,False,False,False,False,True,False,2023-11-20,,,,,,,,,,
USR0017464,2024-09-19,2024-10-27,False,user17464@example.com,billing17464@example.com,True,COMPANY_EMAIL,User 17464,First17464,Last17464,ACC001022,Company 1022,Company 1022,+15550017464,True,0,13,7,False,False,True,False,False,False,False,False,False,2024-09-19,,,,,,,,,,
USR0017465,2020-02-17,2020-04-06,False,user17465@example.com,billing17465@example.com,True,PERSONAL_EMAIL,User 17465,First17465,Last17465,ACC002903,Company 2903,Company 2903,+15550017465,False,9,9,2,True,False,False,False,False,False,False,True,False,2020-02-17,,,,,,,,,,
